N,P,K,temperature,humidity,ph,rainfall,soil_type,season,irrigation,crop_duration_days,label
118,61,19,27.426183,77.537102,6.575465,88.803233,alluvial,Kharif,rainfed,182,cotton
139,47,24,26.610814,79.646663,6.653484,78.018707,loamy,Kharif,semi-irrigated,165,cotton
155,67,30,29.727843,86.282903,7.826796,97.191879,black,Kharif,rainfed,161,cotton
101,37,18,20.0,71.795426,6.092922,69.36025,red,Kharif,semi-irrigated,167,cotton
110,42,19,20.655379,66.946763,6.419257,52.131821,red,Kharif,semi-irrigated,156,cotton
104,42,18,20.473567,66.211504,6.328811,60.343878,black,Kharif,semi-irrigated,194,cotton
126,50,23,27.069623,81.221781,7.090816,83.55769,loamy,Kharif,rainfed,196,cotton
151,69,30,29.511265,82.620802,7.731456,110.0,alluvial,Kharif,semi-irrigated,194,cotton
111,35,15,20.965529,72.362737,5.8,61.718017,black,Kharif,semi-irrigated,150,cotton
103,40,19,22.676364,70.071065,6.221341,65.961524,black,Kharif,semi-irrigated,168,cotton
154,67,29,28.252538,89.520069,7.711491,92.668376,black,Kharif,semi-irrigated,164,cotton
151,68,30,28.005411,85.593498,7.548467,100.368714,alluvial,Kharif,rainfed,194,cotton
144,50,18,27.003899,71.596636,6.923608,83.463769,loamy,Kharif,rainfed,189,cotton
158,61,27,30.0,87.48168,7.515238,102.517426,red,Kharif,semi-irrigated,192,cotton
109,38,20,23.475449,66.396546,5.860923,66.238635,black,Kharif,rainfed,157,cotton
144,61,28,28.800977,88.98548,7.855819,98.200792,black,Kharif,rainfed,179,cotton
143,54,19,22.633898,73.617152,6.479875,97.031491,loamy,Kharif,rainfed,169,cotton
159,67,28,27.760683,88.045111,7.811016,100.354409,loamy,Kharif,semi-irrigated,169,cotton
119,53,26,22.30896,79.194019,6.793271,74.560579,alluvial,Kharif,rainfed,175,cotton
153,63,27,29.721634,82.2024,7.426071,108.469471,alluvial,Kharif,rainfed,180,cotton
147,44,21,24.859577,74.793677,7.377316,65.686918,loamy,Kharif,semi-irrigated,191,cotton
119,57,20,24.859427,77.263699,7.316644,73.278189,alluvial,Kharif,semi-irrigated,150,cotton
146,61,30,29.827888,87.134512,7.44277,97.438935,black,Kharif,rainfed,162,cotton
141,53,16,23.845425,74.885272,6.576807,71.128594,loamy,Kharif,semi-irrigated,197,cotton
116,58,25,23.15701,72.345351,6.545485,94.521911,alluvial,Kharif,semi-irrigated,183,cotton
108,46,15,20.06055,69.549261,6.152685,56.261518,loamy,Kharif,semi-irrigated,199,cotton
118,54,18,23.089539,71.857775,7.160074,84.914258,loamy,Kharif,rainfed,154,cotton
112,47,15,21.232089,65.86083,6.286008,62.571067,alluvial,Kharif,semi-irrigated,195,cotton
139,59,19,25.984183,74.251592,7.234044,80.046944,black,Kharif,semi-irrigated,197,cotton
155,70,29,27.557881,88.635854,7.654886,93.342219,loamy,Kharif,rainfed,152,cotton
144,67,27,27.593427,84.429059,7.495729,92.741497,loamy,Kharif,semi-irrigated,153,cotton
152,60,23,28.740581,88.079312,7.547205,105.154634,loamy,Kharif,rainfed,181,cotton
119,52,21,23.74818,73.347774,6.870007,74.643312,loamy,Kharif,semi-irrigated,169,cotton
104,35,18,21.5819,70.052748,6.088029,64.03259,black,Kharif,semi-irrigated,188,cotton
104,35,18,21.652303,69.57431,6.460792,59.003527,black,Kharif,rainfed,157,cotton
138,53,23,23.935032,83.41139,6.75804,86.405252,alluvial,Kharif,rainfed,158,cotton
130,48,21,25.956646,77.579215,7.050413,86.220444,alluvial,Kharif,rainfed,167,cotton
145,62,30,26.812451,88.733171,7.355626,90.825936,black,Kharif,semi-irrigated,162,cotton
146,60,29,28.787183,88.047151,7.534132,108.836193,alluvial,Kharif,rainfed,183,cotton
139,61,20,23.153128,79.887471,6.560888,72.155061,loamy,Kharif,rainfed,177,cotton
143,68,28,27.190508,88.372731,8.0,109.313142,black,Kharif,semi-irrigated,183,cotton
141,48,25,24.021981,80.03331,6.859166,72.101969,red,Kharif,semi-irrigated,156,cotton
143,51,21,26.716975,74.712558,6.933365,81.450097,alluvial,Kharif,semi-irrigated,160,cotton
134,60,21,24.884837,76.3122,6.62097,73.597309,alluvial,Kharif,rainfed,158,cotton
120,45,25,23.602041,80.630435,6.435664,89.661977,red,Kharif,semi-irrigated,189,cotton
158,67,30,26.101086,82.596428,8.0,94.922643,red,Kharif,rainfed,197,cotton
129,50,20,25.970968,80.269676,6.989745,73.047441,loamy,Kharif,semi-irrigated,176,cotton
145,52,23,26.969075,81.602499,7.480161,75.99845,black,Kharif,rainfed,169,cotton
103,42,19,21.321583,69.430563,5.960244,53.183516,alluvial,Kharif,semi-irrigated,161,cotton
125,48,28,22.846382,83.203367,6.504503,88.14981,alluvial,Kharif,rainfed,197,cotton
149,62,28,26.898313,86.432247,7.439704,101.416267,loamy,Kharif,semi-irrigated,199,cotton
119,38,20,21.92495,66.864622,5.995502,57.374827,alluvial,Kharif,semi-irrigated,185,cotton
148,59,28,29.170773,86.77441,7.63559,97.572114,red,Kharif,rainfed,194,cotton
156,64,28,28.914293,86.370031,7.397435,100.18078,red,Kharif,semi-irrigated,196,cotton
138,45,27,26.201942,74.63472,6.940064,69.744136,red,Kharif,semi-irrigated,187,cotton
116,35,15,20.532403,66.900849,5.874885,50.0,alluvial,Kharif,semi-irrigated,197,cotton
110,41,19,20.371488,71.277645,6.268908,68.33466,black,Kharif,semi-irrigated,165,cotton
120,58,19,24.449457,83.194253,6.379438,82.657399,black,Kharif,rainfed,158,cotton
142,47,25,25.487794,72.015121,6.502269,77.273375,alluvial,Kharif,semi-irrigated,164,cotton
112,45,17,21.764232,65.0,6.052205,50.535471,alluvial,Kharif,semi-irrigated,153,cotton
143,53,18,22.917184,69.941331,6.684698,71.961794,red,Kharif,semi-irrigated,185,cotton
153,68,28,27.473297,87.946929,7.471987,89.501066,red,Kharif,semi-irrigated,186,cotton
121,60,23,26.338585,72.815297,6.565911,74.13567,loamy,Kharif,semi-irrigated,150,cotton
135,60,21,24.315736,78.402859,7.356679,74.326641,red,Kharif,rainfed,179,cotton
123,45,24,24.254046,73.017925,7.211293,75.336031,loamy,Kharif,semi-irrigated,157,cotton
154,65,30,27.789597,85.915688,7.757049,102.756474,red,Kharif,rainfed,150,cotton
107,35,19,21.144693,69.970442,6.34897,61.973156,black,Kharif,rainfed,187,cotton
115,35,17,22.840599,70.170271,6.305228,53.108225,black,Kharif,semi-irrigated,177,cotton
120,57,21,22.376889,81.437188,6.842855,81.494623,loamy,Kharif,rainfed,200,cotton
102,46,15,22.357508,66.491287,6.00892,57.36802,black,Kharif,rainfed,188,cotton
128,49,19,23.304017,74.727415,7.055064,87.542192,red,Kharif,rainfed,157,cotton
100,45,15,23.469881,68.587375,5.812503,57.378684,alluvial,Kharif,rainfed,176,cotton
148,52,21,26.41048,81.169893,6.55888,68.636332,alluvial,Kharif,semi-irrigated,178,cotton
153,66,28,28.523662,81.967759,7.467127,97.330612,black,Kharif,rainfed,163,cotton
143,68,27,27.141488,86.004827,7.584729,92.189399,loamy,Kharif,semi-irrigated,176,cotton
154,59,23,29.510772,88.7078,7.781636,99.51086,black,Kharif,semi-irrigated,189,cotton
118,38,15,22.082422,69.836321,6.034496,58.682373,alluvial,Kharif,semi-irrigated,166,cotton
109,37,17,20.791562,67.735766,6.435567,67.885412,black,Kharif,semi-irrigated,180,cotton
117,53,30,25.686738,78.46178,6.737475,71.514163,black,Kharif,semi-irrigated,172,cotton
149,59,25,30.0,85.7483,7.766899,105.047768,alluvial,Kharif,semi-irrigated,172,cotton
102,43,15,21.253273,69.731871,6.187005,59.491117,loamy,Kharif,semi-irrigated,179,cotton
146,69,24,27.826528,85.187786,8.0,93.810883,loamy,Kharif,semi-irrigated,181,cotton
126,61,17,24.881639,80.022885,7.380418,69.786442,loamy,Kharif,rainfed,197,cotton
141,66,26,26.330511,85.671611,7.794547,95.625744,red,Kharif,rainfed,154,cotton
141,49,24,23.16276,81.23471,7.03872,84.95409,red,Kharif,semi-irrigated,161,cotton
138,51,25,23.685274,74.463608,7.327945,67.734921,red,Kharif,semi-irrigated,174,cotton
110,42,15,21.592895,68.677485,5.818963,60.41186,black,Kharif,semi-irrigated,187,cotton
115,35,17,21.30057,69.789668,6.074915,50.0,black,Kharif,rainfed,185,cotton
153,65,27,30.0,82.846561,7.436376,103.364921,red,Kharif,semi-irrigated,169,cotton
130,52,19,24.233083,71.525144,6.911148,78.028927,black,Kharif,semi-irrigated,183,cotton
121,55,21,25.965476,75.799809,6.579634,81.974476,loamy,Kharif,semi-irrigated,180,cotton
106,42,18,23.288551,69.132266,6.473853,64.314862,red,Kharif,rainfed,191,cotton
104,42,17,21.297956,65.819358,6.107497,52.36668,red,Kharif,semi-irrigated,193,cotton
143,70,29,26.995412,87.661005,7.349299,107.316651,loamy,Kharif,rainfed,179,cotton
127,45,22,25.488546,76.725453,6.678827,63.546337,loamy,Kharif,rainfed,156,cotton
137,51,22,23.480191,78.984273,7.175822,75.500653,alluvial,Kharif,rainfed,191,cotton
155,65,28,29.651885,87.904778,8.0,90.621979,loamy,Kharif,semi-irrigated,163,cotton
143,68,30,27.847579,85.221784,8.0,100.712214,loamy,Kharif,semi-irrigated,189,cotton
140,54,23,26.287988,80.444389,7.11185,73.941001,black,Kharif,semi-irrigated,185,cotton
132,47,29,24.395325,76.046854,6.82581,77.106577,red,Kharif,rainfed,150,cotton
137,45,24,27.207414,77.1008,7.102734,78.648303,red,Kharif,rainfed,200,cotton
105,36,17,21.706211,70.556677,6.249887,59.98332,alluvial,Kharif,rainfed,156,cotton
157,60,24,28.889751,84.599011,7.632727,110.0,black,Kharif,semi-irrigated,184,cotton
141,62,30,28.912364,85.473458,7.476836,99.096615,alluvial,Kharif,rainfed,168,cotton
115,36,19,22.273032,70.598821,6.254947,63.560807,black,Kharif,rainfed,157,cotton
100,44,22,20.622449,70.645574,6.372802,61.193682,black,Kharif,rainfed,193,cotton
108,43,17,21.326403,66.240234,6.043207,58.3173,loamy,Kharif,rainfed,192,cotton
115,48,17,20.831289,70.263513,5.997842,64.988248,alluvial,Kharif,rainfed,200,cotton
148,67,27,28.891508,87.770266,7.845489,102.273494,alluvial,Kharif,semi-irrigated,158,cotton
112,39,16,20.929356,65.315825,6.362572,63.521115,black,Kharif,rainfed,186,cotton
117,42,15,20.920741,65.502172,6.319807,55.040518,loamy,Kharif,semi-irrigated,189,cotton
128,54,26,24.55116,77.144024,6.505142,86.161282,loamy,Kharif,semi-irrigated,189,cotton
141,70,26,27.44071,83.121615,7.447414,101.559394,red,Kharif,rainfed,199,cotton
157,70,30,29.550941,88.245807,7.790167,92.821294,loamy,Kharif,rainfed,189,cotton
143,47,23,25.686039,72.746619,7.254307,78.831555,loamy,Kharif,rainfed,197,cotton
153,61,28,29.114545,88.996411,7.485305,96.488019,red,Kharif,semi-irrigated,167,cotton
115,45,16,21.355606,70.309532,6.338906,55.054247,alluvial,Kharif,rainfed,156,cotton
146,59,25,24.828819,81.890859,6.443898,84.929276,black,Kharif,rainfed,196,cotton
150,68,26,28.780521,85.978705,7.464803,93.217581,red,Kharif,semi-irrigated,159,cotton
151,63,27,27.979726,83.862814,7.897836,100.440474,loamy,Kharif,semi-irrigated,200,cotton
159,70,26,27.808418,85.306441,7.412178,108.58494,red,Kharif,semi-irrigated,188,cotton
159,62,26,30.0,90.0,7.909399,105.716424,red,Kharif,semi-irrigated,183,cotton
109,41,20,20.0,69.771367,6.058163,64.356993,alluvial,Kharif,semi-irrigated,175,cotton
145,49,21,24.863764,75.327027,6.854763,82.778984,red,Kharif,semi-irrigated,168,cotton
148,58,28,28.19634,84.071731,7.994342,104.647936,red,Kharif,rainfed,159,cotton
148,57,22,26.603851,83.750036,6.798219,93.683297,red,Kharif,rainfed,199,cotton
106,38,19,23.472301,69.45026,6.461124,63.334103,black,Kharif,semi-irrigated,178,cotton
100,37,15,23.462097,67.00472,6.260819,67.125531,alluvial,Kharif,rainfed,157,cotton
78,44,43,26.612725,80.878664,6.871248,177.392339,loamy,Kharif,rainfed,105,jute
100,61,44,27.3456,86.482653,7.5,204.696638,loamy,Kharif,rainfed,121,jute
86,52,42,24.124585,74.953337,6.94956,167.957687,loamy,Kharif,rainfed,110,jute
94,61,48,26.755473,89.814106,7.431043,196.990179,alluvial,Kharif,rainfed,130,jute
76,54,38,24.795929,76.086243,6.434236,183.986482,loamy,Kharif,rainfed,117,jute
67,36,38,22.227279,71.208601,6.14943,162.61797,alluvial,Kharif,rainfed,100,jute
106,57,50,25.949119,86.975283,7.229282,191.785053,loamy,Kharif,rainfed,117,jute
110,60,46,28.0,89.268183,7.443309,208.083158,loamy,Kharif,rainfed,100,jute
93,55,39,25.472998,81.930683,6.810071,183.279753,loamy,Kharif,rainfed,110,jute
102,62,47,26.308915,86.337208,7.5,199.559432,loamy,Kharif,rainfed,118,jute
89,45,40,23.278955,75.82074,6.68128,173.699434,alluvial,Kharif,rainfed,105,jute
86,46,41,24.974832,76.357058,6.482367,178.659835,alluvial,Kharif,rainfed,130,jute
85,48,47,24.648846,71.812507,6.778253,169.863006,loamy,Kharif,rainfed,118,jute
66,38,35,24.274372,67.725788,6.29553,155.015119,loamy,Kharif,rainfed,100,jute
81,42,45,26.942811,74.023019,6.971386,165.707681,loamy,Kharif,rainfed,110,jute
78,51,43,24.434297,81.914412,6.917252,174.547459,loamy,Kharif,rainfed,111,jute
82,56,47,23.2764,79.416857,6.651789,193.799131,alluvial,Kharif,rainfed,112,jute
97,45,37,24.179701,79.667257,6.87977,190.844675,alluvial,Kharif,rainfed,122,jute
97,60,48,26.883662,88.374446,7.45933,200.174849,loamy,Kharif,rainfed,104,jute
93,64,50,27.323458,88.713633,7.219526,210.0,alluvial,Kharif,rainfed,128,jute
76,35,41,22.0,69.611402,6.141753,156.454865,alluvial,Kharif,rainfed,109,jute
80,51,44,23.236015,72.947693,6.625559,180.131102,alluvial,Kharif,rainfed,103,jute
105,65,49,27.151784,87.739156,7.346001,199.168689,loamy,Kharif,rainfed,123,jute
82,54,39,27.039611,79.46582,6.648965,178.539642,loamy,Kharif,rainfed,130,jute
74,49,41,26.906425,76.113979,7.031204,191.073566,loamy,Kharif,rainfed,122,jute
83,50,39,24.76935,75.769264,6.574136,179.440567,alluvial,Kharif,rainfed,128,jute
102,63,50,27.59379,90.0,7.194397,207.54198,loamy,Kharif,rainfed,105,jute
107,59,49,26.994426,84.672127,7.007495,195.630848,loamy,Kharif,rainfed,109,jute
79,49,42,23.59261,75.196432,7.065754,187.113297,loamy,Kharif,rainfed,126,jute
89,50,44,25.439702,74.010867,6.637131,184.72959,loamy,Kharif,rainfed,109,jute
79,50,46,25.189911,78.900875,6.761541,178.426727,alluvial,Kharif,rainfed,122,jute
84,54,41,25.920839,81.358853,6.505606,170.023918,alluvial,Kharif,rainfed,105,jute
72,39,37,23.195558,68.931761,6.217779,158.495241,alluvial,Kharif,rainfed,104,jute
96,61,50,26.696085,90.0,7.240747,198.662186,loamy,Kharif,rainfed,116,jute
64,39,35,23.415094,65.875242,6.551518,153.761497,alluvial,Kharif,rainfed,116,jute
106,64,49,26.769291,87.784878,7.219876,209.992872,alluvial,Kharif,rainfed,121,jute
102,56,48,26.764638,89.92923,7.160032,197.934492,alluvial,Kharif,rainfed,125,jute
100,52,46,25.82167,87.898904,7.328067,203.245659,alluvial,Kharif,rainfed,108,jute
64,41,36,23.834128,65.230735,6.06018,163.821856,alluvial,Kharif,rainfed,118,jute
107,64,48,26.359672,88.787319,7.18357,209.255108,alluvial,Kharif,rainfed,125,jute
100,60,50,27.955316,86.31486,7.463439,198.979653,loamy,Kharif,rainfed,126,jute
96,63,47,26.896604,82.302352,7.261237,201.671361,alluvial,Kharif,rainfed,113,jute
69,35,37,22.82795,70.840023,6.287753,168.466421,alluvial,Kharif,rainfed,118,jute
73,35,35,22.0,69.958487,6.104827,163.077254,alluvial,Kharif,rainfed,125,jute
68,41,37,23.787536,70.414663,6.323158,166.019937,alluvial,Kharif,rainfed,110,jute
73,53,45,24.594611,80.37603,6.635399,179.610882,loamy,Kharif,rainfed,112,jute
73,39,37,22.271808,68.054401,6.278521,160.773434,alluvial,Kharif,rainfed,110,jute
102,62,48,27.93491,86.086845,7.121925,193.4073,loamy,Kharif,rainfed,126,jute
74,53,43,26.611303,73.21717,6.851816,185.833254,alluvial,Kharif,rainfed,119,jute
78,47,38,26.527702,75.042718,6.698257,179.149335,loamy,Kharif,rainfed,112,jute
98,63,46,28.0,82.703135,7.263986,200.310749,loamy,Kharif,rainfed,103,jute
83,40,39,24.419326,73.403291,6.861118,181.898159,loamy,Kharif,rainfed,116,jute
88,55,40,25.239773,72.944899,7.04064,193.833989,loamy,Kharif,rainfed,130,jute
72,38,35,22.0,68.891101,6.149856,165.190911,loamy,Kharif,rainfed,108,jute
91,47,45,24.945219,75.013684,6.971799,192.64354,alluvial,Kharif,rainfed,112,jute
99,64,49,27.441056,84.393408,7.048881,197.002008,loamy,Kharif,rainfed,120,jute
106,61,49,27.299703,87.654638,7.477713,197.782,alluvial,Kharif,rainfed,108,jute
106,56,50,27.612977,88.496669,7.305352,190.937183,alluvial,Kharif,rainfed,117,jute
98,63,45,26.744339,86.074672,7.031671,204.010653,alluvial,Kharif,rainfed,116,jute
101,59,49,27.448475,81.381842,7.187473,195.853086,loamy,Kharif,rainfed,118,jute
68,40,35,23.009695,67.501003,6.231318,154.522906,loamy,Kharif,rainfed,123,jute
71,35,35,22.721318,69.976472,6.159154,152.310385,loamy,Kharif,rainfed,116,jute
67,38,38,23.284814,67.280535,6.0,151.203827,loamy,Kharif,rainfed,121,jute
110,65,47,27.455813,84.879847,7.390743,199.476987,alluvial,Kharif,rainfed,106,jute
102,61,45,26.896941,82.783249,7.301318,206.130968,alluvial,Kharif,rainfed,119,jute
70,39,40,22.853494,67.040241,6.0,162.829209,loamy,Kharif,rainfed,102,jute
95,50,47,25.590491,77.995186,7.125761,173.980412,loamy,Kharif,rainfed,114,jute
92,44,47,24.0908,77.119962,6.991107,182.885112,loamy,Kharif,rainfed,122,jute
77,57,44,25.610992,79.007548,6.807807,193.195739,loamy,Kharif,rainfed,126,jute
71,36,39,22.0,67.662221,6.32153,156.388571,alluvial,Kharif,rainfed,128,jute
72,42,35,23.63454,68.643601,6.047994,167.134759,loamy,Kharif,rainfed,100,jute
106,56,47,27.745891,82.029518,7.086177,201.888546,alluvial,Kharif,rainfed,103,jute
75,49,44,24.129641,74.593152,7.17669,183.5125,alluvial,Kharif,rainfed,127,jute
104,57,49,26.521569,82.401883,7.104775,202.811319,loamy,Kharif,rainfed,120,jute
100,64,49,27.629315,88.31752,7.465695,196.112933,alluvial,Kharif,rainfed,119,jute
95,51,42,25.343913,81.485197,6.896916,192.201273,alluvial,Kharif,rainfed,120,jute
94,51,38,23.090818,72.764647,7.12723,178.36424,alluvial,Kharif,rainfed,121,jute
83,54,42,23.432062,81.499271,6.743544,189.941852,alluvial,Kharif,rainfed,127,jute
106,62,47,27.183333,86.926711,7.340285,204.739707,loamy,Kharif,rainfed,113,jute
75,53,42,25.096895,72.147282,6.375742,184.774185,loamy,Kharif,rainfed,102,jute
96,63,48,26.960775,90.0,7.136384,201.066458,loamy,Kharif,rainfed,108,jute
107,63,48,28.0,82.435689,7.188427,200.625587,loamy,Kharif,rainfed,130,jute
97,62,50,27.504585,82.764103,7.312915,206.438354,loamy,Kharif,rainfed,119,jute
94,56,42,25.24745,82.929339,6.986477,194.068211,loamy,Kharif,rainfed,119,jute
110,58,47,26.710933,84.967434,7.198641,205.998371,alluvial,Kharif,rainfed,103,jute
110,58,48,27.328207,87.456134,7.122648,197.452732,alluvial,Kharif,rainfed,129,jute
68,43,41,23.350222,68.104432,6.248328,156.197795,loamy,Kharif,rainfed,107,jute
88,53,39,25.476484,76.961557,6.518992,183.174036,alluvial,Kharif,rainfed,100,jute
107,62,48,27.345855,84.124523,7.491403,196.727295,loamy,Kharif,rainfed,104,jute
105,64,45,26.549448,87.367825,7.190221,200.278806,loamy,Kharif,rainfed,123,jute
65,35,37,24.020046,68.280981,6.109244,163.113043,loamy,Kharif,rainfed,118,jute
74,55,41,24.32364,80.006297,7.111021,176.295945,alluvial,Kharif,rainfed,106,jute
66,46,35,22.553117,70.634619,6.26809,156.578386,loamy,Kharif,rainfed,120,jute
61,39,35,22.359203,65.0,6.110065,154.11824,loamy,Kharif,rainfed,128,jute
89,53,42,24.795344,71.649214,6.45735,183.775407,loamy,Kharif,rainfed,108,jute
72,41,41,23.07147,72.695179,6.563122,188.563477,loamy,Kharif,rainfed,113,jute
92,53,42,23.371338,73.747788,6.505642,165.00123,loamy,Kharif,rainfed,109,jute
95,59,46,26.089778,85.846728,7.091516,203.37572,alluvial,Kharif,rainfed,111,jute
105,60,49,27.193572,89.251926,7.048632,208.23112,loamy,Kharif,rainfed,128,jute
64,41,41,23.298068,71.556859,6.213327,160.031523,loamy,Kharif,rainfed,117,jute
103,62,49,28.0,87.475759,7.449357,203.237011,alluvial,Kharif,rainfed,120,jute
99,53,46,24.673532,82.955776,7.009637,180.249981,alluvial,Kharif,rainfed,111,jute
83,54,46,25.391943,82.535144,7.145148,181.699028,alluvial,Kharif,rainfed,123,jute
68,43,37,24.135847,65.690714,6.311671,150.840238,loamy,Kharif,rainfed,127,jute
99,59,50,28.0,90.0,7.5,210.0,loamy,Kharif,rainfed,109,jute
65,41,40,23.580917,72.418195,6.439012,156.786442,alluvial,Kharif,rainfed,100,jute
105,60,50,27.447723,85.459767,6.976647,209.424271,loamy,Kharif,rainfed,117,jute
83,59,42,25.922112,81.93299,6.521025,171.369244,loamy,Kharif,rainfed,114,jute
90,41,40,23.915807,81.416427,6.375585,162.89503,alluvial,Kharif,rainfed,121,jute
90,45,40,26.27341,74.152602,6.579619,184.525486,alluvial,Kharif,rainfed,100,jute
100,59,50,27.480521,81.963536,7.03565,191.366275,alluvial,Kharif,rainfed,100,jute
